"id","species","stop_id","timestamp","lon","lat","lc","argos.semi.major","argos.semi.minor","argos.error.radius","argos.orientation","gps.fix.type.raw","dist_from","n_locs","start","end","duration"
"txn_169495","BBSA",323,"2017-10-30 08:14:00",-69.447,-4.195,"A",13223,40,730,104,NA,647.821269877232,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-30 14:23:00",-69.46,-4.192,"3",248,94,153,104,NA,1481.41237455834,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-30 19:17:00",-69.483,-4.298,"B",5183,1824,3075,100,NA,12072.9574482308,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-30 21:32:00",-69.485,-4.219,"B",8512,1294,3319,90,NA,8797.04200102975,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-31 01:25:00",-69.448,-4.199,"1",1444,378,739,31,NA,4672.270724149,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-31 02:17:00",-69.447,-4.194,"B",42615,286,3495,79,NA,567.56179975457,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-31 03:03:00",-69.444,-4.198,"B",8137,2862,4826,77,NA,556.060827225504,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-31 10:08:00",-69.45,-4.2,"1",3174,274,934,119,NA,702.345657319026,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-31 14:06:00",-69.415,-4.21,"0",30662,513,3967,103,NA,4042.00699322801,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",323,"2017-10-31 20:48:00",-69.424,-4.24,"B",172198,21516,60869,75,NA,3485.84743145412,38,"10/24/17 14:52","10/31/17 20:48",7.24722222222222
"txn_169495","BBSA",324,"2017-11-01 20:33:00",-64.711,-13.737,"A",2165,1177,1597,152,NA,NA,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-01 22:13:00",-64.714,-13.732,"1",3235,77,500,103,NA,644.237664694413,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-02 02:20:00",-64.708,-13.734,"2",571,338,440,64,NA,685.958653820055,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-02 07:43:00",-64.721,-13.731,"2",5508,31,419,101,NA,1444.90913436314,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-02 10:42:00",-64.725,-13.738,"1",1009,376,617,75,NA,891.238083092759,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-02 13:27:00",-64.713,-13.758,"0",18296,2070,6155,86,NA,2576.91300774913,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-02 20:21:00",-64.724,-13.72,"A",8046,2045,4057,93,NA,4394.19483655784,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-02 21:41:00",-64.713,-13.731,"1",1614,210,583,159,NA,1707.17803704594,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-03 01:57:00",-64.708,-13.733,"1",5096,59,552,80,NA,584.7321542997,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-03 07:32:00",-64.714,-13.734,"2",2326,82,439,113,NA,658.301900419774,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-03 10:09:00",-64.713,-13.731,"2",1998,89,424,69,NA,351.029848366805,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",324,"2017-11-03 13:59:00",-64.63,-13.727,"B",191829,120,4800,89,NA,8986.57491800774,12,"11/01/17 20:33","11/03/17 13:59",1.72638888888889
"txn_169495","BBSA",325,"2017-11-03 20:10:00",-64.607,-13.927,"0",6511,373,1559,77,NA,NA,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-03 22:49:00",-64.647,-13.947,"A",62742,815,7154,87,NA,4861.46667149053,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-04 01:37:00",-64.638,-13.939,"3",728,84,248,71,NA,1318.54700333051,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-04 07:23:00",-64.647,-13.929,"A",2806,96,521,88,NA,1478.09098715891,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-04 11:18:00",-64.623,-13.931,"A",754,107,285,132,NA,2602.63570068325,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-04 14:26:00",-64.629,-13.948,"1",1849,262,697,151,NA,2000.38017361597,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-04 20:00:00",-64.635,-13.943,"0",69120,159,3325,74,NA,854.402322616128,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-04 22:21:00",-64.631,-13.941,"3",348,70,156,99,NA,486.138348491282,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 01:13:00",-64.618,-13.921,"B",24001,282,2605,101,NA,2632.42800001007,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 02:13:00",-64.619,-13.924,"B",7173,870,2499,81,NA,351.002679567367,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 07:11:00",-64.637,-13.954,"A",505,92,216,2,NA,3864.56497973007,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 10:48:00",-64.634,-13.935,"3",207,96,141,60,NA,2139.76027635515,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 14:05:00",-64.626,-13.932,"A",1898,172,572,178,NA,926.624402320727,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 19:48:00",-64.644,-13.914,"A",2718,68,432,66,NA,2792.41433426033,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-05 21:49:00",-64.641,-13.917,"2",495,127,251,90,NA,465.409714372487,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-06 00:55:00",-64.631,-13.916,"B",36623,448,4052,47,NA,1086.23874387805,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-06 01:52:00",-64.628,-13.914,"B",12026,1732,4564,62,NA,393.251206575328,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-06 07:02:00",-64.634,-13.932,"B",5189,2295,3451,126,NA,2106.01564473387,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-06 13:42:00",-64.708,-13.923,"0",30295,1080,5721,98,NA,8057.99014936468,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-06 19:37:00",-64.646,-13.913,"1",2239,733,1282,30,NA,6791.03734339795,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
"txn_169495","BBSA",325,"2017-11-06 21:17:00",-64.65,-13.918,"B",152532,808,11106,163,NA,704.70274161678,32,"11/03/17 20:10","11/08/17 14:44",4.77361111111111
