"loc_id","id","species","stop_id","lon","lat","timestamp","lc","used","pair","sim"
11562,"MKK","HUGO",66,-65.672121890852,-14.1307999623551,"2021-11-22 18:01:00",NA,0,0,1
11563,"MKK","HUGO",66,-65.6721345187941,-14.1308097514558,"2021-11-22 18:01:00",NA,0,0,1
11564,"MKK","HUGO",66,-65.6721717612304,-14.1308483042198,"2021-11-22 18:01:00",NA,0,0,1
11565,"MKK","HUGO",66,-65.672152360168,-14.1307884695639,"2021-11-22 18:01:00",NA,0,0,1
11566,"MKK","HUGO",66,-65.6720593712166,-14.1306292810131,"2021-11-22 20:01:00",NA,0,0,1
11567,"MKK","HUGO",66,-65.6721237061807,-14.1305846133635,"2021-11-22 20:01:00",NA,0,0,1
11568,"MKK","HUGO",66,-65.672165507425,-14.1306031988876,"2021-11-22 20:01:00",NA,0,0,1
11569,"MKK","HUGO",66,-65.6721078421996,-14.1306709687199,"2021-11-22 20:01:00",NA,0,0,1
11570,"MKK","HUGO",66,-65.672268290584,-14.1305110093002,"2021-11-22 20:01:00",NA,0,0,1
11571,"MKK","HUGO",66,-65.6722005143015,-14.1306654946176,"2021-11-22 20:01:00",NA,0,0,1
11572,"MKK","HUGO",66,-65.6722386984464,-14.1305789016929,"2021-11-22 20:01:00",NA,0,0,1
11573,"MKK","HUGO",66,-65.6722092455197,-14.1306012150709,"2021-11-22 20:01:00",NA,0,0,1
11574,"MKK","HUGO",66,-65.6721864647165,-14.1305406229236,"2021-11-22 20:01:00",NA,0,0,1
11575,"MKK","HUGO",66,-65.6720256767175,-14.1306233330311,"2021-11-22 20:01:00",NA,0,0,1
11576,"MKK","HUGO",66,-65.6722086106439,-14.1306339811791,"2021-11-22 20:01:00",NA,0,0,1
11577,"MKK","HUGO",66,-65.672256273313,-14.1304835597354,"2021-11-22 20:01:00",NA,0,0,1
11578,"MKK","HUGO",66,-65.672174768918,-14.1305950458375,"2021-11-22 20:01:00",NA,0,0,1
11579,"MKK","HUGO",66,-65.672126881225,-14.1307318839253,"2021-11-22 20:01:00",NA,0,0,1
11580,"MKK","HUGO",66,-65.6721826068185,-14.1306533864827,"2021-11-22 20:01:00",NA,0,0,1
11581,"MKK","HUGO",66,-65.6720155761226,-14.1306738542621,"2021-11-22 20:01:00",NA,0,0,1
11582,"MKK","HUGO",66,-65.6721392404961,-14.1306026430135,"2021-11-22 20:01:00",NA,0,0,1
11583,"MKK","HUGO",66,-65.6721593511512,-14.1307560413153,"2021-11-22 20:01:00",NA,0,0,1
11584,"MKK","HUGO",66,-65.6721812219344,-14.1305736117408,"2021-11-22 20:01:00",NA,0,0,1
11585,"MKK","HUGO",66,-65.6721808755558,-14.1305017403114,"2021-11-22 20:01:00",NA,0,0,1
11586,"MKK","HUGO",66,-65.6722628526318,-14.1305514223379,"2021-11-22 20:01:00",NA,0,0,1
11587,"MKK","HUGO",66,-65.6723053258802,-14.1307036366581,"2021-11-22 20:01:00",NA,0,0,1
11588,"MKK","HUGO",66,-65.6721361425612,-14.1306967351077,"2021-11-22 20:01:00",NA,0,0,1
11589,"MKK","HUGO",66,-65.6720962937297,-14.1305508828952,"2021-11-22 20:01:00",NA,0,0,1
11590,"MKK","HUGO",66,-65.6721114296687,-14.130623133715,"2021-11-22 20:01:00",NA,0,0,1
11591,"MKK","HUGO",66,-65.6721834789472,-14.1306026062243,"2021-11-22 20:01:00",NA,0,0,1
11592,"MKK","HUGO",66,-65.6722639267396,-14.130558927347,"2021-11-22 20:01:00",NA,0,0,1
11593,"MKK","HUGO",66,-65.6721407190013,-14.1306095311144,"2021-11-22 20:01:00",NA,0,0,1
11594,"MKK","HUGO",66,-65.6722159842356,-14.1306343774348,"2021-11-22 20:01:00",NA,0,0,1
11595,"MKK","HUGO",66,-65.6721768394321,-14.1306719751194,"2021-11-22 20:01:00",NA,0,0,1
11596,"MKK","HUGO",66,-65.6721921283125,-14.1305833096575,"2021-11-22 20:01:00",NA,0,0,1
11597,"MKK","HUGO",66,-65.6722697027161,-14.1307151124591,"2021-11-22 20:01:00",NA,0,0,1
11598,"MKK","HUGO",66,-65.6722423818853,-14.1305300726061,"2021-11-22 20:01:00",NA,0,0,1
11599,"MKK","HUGO",66,-65.672092671225,-14.1305873243169,"2021-11-22 20:01:00",NA,0,0,1
11600,"MKK","HUGO",66,-65.6721517520466,-14.1306531233237,"2021-11-22 20:01:00",NA,0,0,1
11601,"MKK","HUGO",66,-65.6721656618101,-14.1306984879059,"2021-11-22 20:01:00",NA,0,0,1
11602,"MKK","HUGO",66,-65.6722688326181,-14.1306398916149,"2021-11-22 20:01:00",NA,0,0,1
11603,"MKK","HUGO",66,-65.6722234162547,-14.1306490254916,"2021-11-22 20:01:00",NA,0,0,1
11604,"MKK","HUGO",66,-65.6721633133621,-14.1307263950608,"2021-11-22 20:01:00",NA,0,0,1
11605,"MKK","HUGO",66,-65.6721519919638,-14.1306400279083,"2021-11-22 20:01:00",NA,0,0,1
11606,"MKK","HUGO",66,-65.6721378449437,-14.1305078672263,"2021-11-22 20:01:00",NA,0,0,1
11607,"MKK","HUGO",66,-65.6720664434075,-14.1306008973833,"2021-11-22 20:01:00",NA,0,0,1
11608,"MKK","HUGO",66,-65.6721508811899,-14.1305860617057,"2021-11-22 20:01:00",NA,0,0,1
11609,"MKK","HUGO",66,-65.6720642561812,-14.130550634767,"2021-11-22 20:01:00",NA,0,0,1
11610,"MKK","HUGO",66,-65.6722616964813,-14.1306929508436,"2021-11-22 20:01:00",NA,0,0,1
11611,"MKK","HUGO",66,-65.6721463456075,-14.130638005051,"2021-11-22 20:01:00",NA,0,0,1
11612,"MKK","HUGO",66,-65.67230213631,-14.1306126445755,"2021-11-22 20:01:00",NA,0,0,1
11613,"MKK","HUGO",66,-65.6721853074817,-14.1306128852702,"2021-11-22 20:01:00",NA,0,0,1
11614,"MKK","HUGO",66,-65.6720216221278,-14.1306508845279,"2021-11-22 20:01:00",NA,0,0,1
11615,"MKK","HUGO",66,-65.672179199002,-14.1306628277408,"2021-11-22 20:01:00",NA,0,0,1
11616,"MKK","HUGO",66,-65.6720852299618,-14.1306322642587,"2021-11-22 20:01:00",NA,0,0,1
11617,"MKK","HUGO",66,-65.6721607738573,-14.1307214085621,"2021-11-22 20:01:00",NA,0,0,1
11618,"MKK","HUGO",66,-65.6722025523069,-14.1306121184052,"2021-11-22 20:01:00",NA,0,0,1
11619,"MKK","HUGO",66,-65.6721231576608,-14.1306444278626,"2021-11-22 20:01:00",NA,0,0,1
11620,"MKK","HUGO",66,-65.6721838482046,-14.1307265869478,"2021-11-22 20:01:00",NA,0,0,1
11621,"MKK","HUGO",66,-65.6721556241646,-14.1306723107395,"2021-11-22 20:01:00",NA,0,0,1
11622,"MKK","HUGO",66,-65.6721846774061,-14.1304601990526,"2021-11-22 20:01:00",NA,0,0,1
11623,"MKK","HUGO",66,-65.6721741750837,-14.1305486154401,"2021-11-22 20:01:00",NA,0,0,1
11624,"MKK","HUGO",66,-65.6720980569596,-14.1307907489137,"2021-11-22 20:01:00",NA,0,0,1
11625,"MKK","HUGO",66,-65.6721273591801,-14.1306477551746,"2021-11-22 20:01:00",NA,0,0,1
11626,"MKK","HUGO",66,-65.6720056485983,-14.1306925989831,"2021-11-22 20:01:00",NA,0,0,1
11627,"MKK","HUGO",66,-65.6720251269835,-14.1305885272944,"2021-11-22 20:01:00",NA,0,0,1
11628,"MKK","HUGO",66,-65.672194814102,-14.1305883068006,"2021-11-22 20:01:00",NA,0,0,1
11629,"MKK","HUGO",66,-65.6722215475143,-14.1306586596104,"2021-11-22 20:01:00",NA,0,0,1
11630,"MKK","HUGO",66,-65.672338568395,-14.1306105925714,"2021-11-22 20:01:00",NA,0,0,1
11631,"MKK","HUGO",66,-65.6721306657319,-14.1304276176679,"2021-11-22 20:01:00",NA,0,0,1
11632,"MKK","HUGO",66,-65.6723160819007,-14.1305458095,"2021-11-22 20:01:00",NA,0,0,1
11633,"MKK","HUGO",66,-65.6721597717341,-14.1306993256088,"2021-11-22 20:01:00",NA,0,0,1
11634,"MKK","HUGO",66,-65.6721656883376,-14.1306301676184,"2021-11-22 20:01:00",NA,0,0,1
11635,"MKK","HUGO",66,-65.6722104218867,-14.1307418452585,"2021-11-22 20:01:00",NA,0,0,1
11636,"MKK","HUGO",66,-65.6721278761849,-14.1306666026088,"2021-11-22 20:01:00",NA,0,0,1
11637,"MKK","HUGO",66,-65.67205575014,-14.1306423503645,"2021-11-22 20:01:00",NA,0,0,1
11638,"MKK","HUGO",66,-65.6721519067364,-14.1305714050904,"2021-11-22 20:01:00",NA,0,0,1
11639,"MKK","HUGO",66,-65.6722190125933,-14.1305968188247,"2021-11-22 20:01:00",NA,0,0,1
11640,"MKK","HUGO",66,-65.6721885436849,-14.1306540947549,"2021-11-22 20:01:00",NA,0,0,1
11641,"MKK","HUGO",66,-65.6721796471506,-14.1305774749431,"2021-11-22 20:01:00",NA,0,0,1
11642,"MKK","HUGO",66,-65.6721983035449,-14.1305488365282,"2021-11-22 20:01:00",NA,0,0,1
11643,"MKK","HUGO",66,-65.6722422321579,-14.1306195802749,"2021-11-22 20:01:00",NA,0,0,1
11644,"MKK","HUGO",66,-65.6720701878766,-14.13051256243,"2021-11-22 20:01:00",NA,0,0,1
11645,"MKK","HUGO",66,-65.6723066900552,-14.1305964971835,"2021-11-22 20:01:00",NA,0,0,1
11646,"MKK","HUGO",66,-65.6721021951897,-14.1305875596407,"2021-11-22 20:01:00",NA,0,0,1
11647,"MKK","HUGO",66,-65.6722836703477,-14.1306575533935,"2021-11-22 20:01:00",NA,0,0,1
11648,"MKK","HUGO",66,-65.6722474031617,-14.130624358092,"2021-11-22 20:01:00",NA,0,0,1
11649,"MKK","HUGO",66,-65.6722244746143,-14.1307572164491,"2021-11-22 20:01:00",NA,0,0,1
11650,"MKK","HUGO",66,-65.6722830925879,-14.1306083484775,"2021-11-22 20:01:00",NA,0,0,1
11651,"MKK","HUGO",66,-65.6720927885609,-14.1304998891239,"2021-11-22 20:01:00",NA,0,0,1
11652,"MKK","HUGO",66,-65.6721620539944,-14.1305574134393,"2021-11-22 20:01:00",NA,0,0,1
11653,"MKK","HUGO",66,-65.6721451413908,-14.1306061734755,"2021-11-22 20:01:00",NA,0,0,1
11654,"MKK","HUGO",66,-65.6722901189977,-14.1305998989254,"2021-11-22 20:01:00",NA,0,0,1
11655,"MKK","HUGO",66,-65.6721451907881,-14.1307776539716,"2021-11-22 20:01:00",NA,0,0,1
11656,"MKK","HUGO",66,-65.6722219260095,-14.1306259451934,"2021-11-22 20:01:00",NA,0,0,1
11657,"MKK","HUGO",66,-65.6722626828304,-14.1306738305338,"2021-11-22 20:01:00",NA,0,0,1
11658,"MKK","HUGO",66,-65.6723091748813,-14.1305693500653,"2021-11-22 20:01:00",NA,0,0,1
11659,"MKK","HUGO",66,-65.6721501510073,-14.130639512085,"2021-11-22 20:01:00",NA,0,0,1
11660,"MKK","HUGO",66,-65.6722811502667,-14.1306072428827,"2021-11-22 20:01:00",NA,0,0,1
11661,"MKK","HUGO",66,-65.67209319511,-14.1305454233344,"2021-11-22 20:01:00",NA,0,0,1
11662,"MKK","HUGO",66,-65.6721174678808,-14.1306594062199,"2021-11-22 20:01:00",NA,0,0,1
11663,"MKK","HUGO",66,-65.6721199872765,-14.1305345544631,"2021-11-22 20:01:00",NA,0,0,1
11664,"MKK","HUGO",66,-65.6721933242491,-14.1306742636913,"2021-11-22 20:01:00",NA,0,0,1
11665,"MKK","HUGO",66,-65.6722466492421,-14.1306727124217,"2021-11-22 20:01:00",NA,0,0,1
11666,"MKK","HUGO",66,-65.6722366920146,-14.1308499262323,"2021-11-22 22:00:00",NA,0,0,1
11667,"MKK","HUGO",66,-65.6722955026027,-14.1308130878659,"2021-11-22 22:00:00",NA,0,0,1
11668,"MKK","HUGO",66,-65.6722862599146,-14.1308899342915,"2021-11-22 22:00:00",NA,0,0,1
11669,"MKK","HUGO",66,-65.6723071283672,-14.1307970452541,"2021-11-22 22:00:00",NA,0,0,1
11670,"MKK","HUGO",66,-65.6722567123085,-14.1308739637526,"2021-11-22 22:00:00",NA,0,0,1
11671,"MKK","HUGO",66,-65.6722605384483,-14.1309270586746,"2021-11-22 22:00:00",NA,0,0,1
11672,"MKK","HUGO",66,-65.6722565735789,-14.1307691696754,"2021-11-22 22:00:00",NA,0,0,1
11673,"MKK","HUGO",66,-65.6723330101997,-14.130817555731,"2021-11-22 22:00:00",NA,0,0,1
11674,"MKK","HUGO",66,-65.6723547478601,-14.130790231021,"2021-11-22 22:00:00",NA,0,0,1
11675,"MKK","HUGO",66,-65.6723306451413,-14.130891440332,"2021-11-22 22:00:00",NA,0,0,1
11676,"MKK","HUGO",66,-65.6721959963397,-14.130950278168,"2021-11-22 22:00:00",NA,0,0,1
11677,"MKK","HUGO",66,-65.6722193153047,-14.1308967748092,"2021-11-22 22:00:00",NA,0,0,1
11678,"MKK","HUGO",66,-65.6722402711054,-14.1308061000825,"2021-11-22 22:00:00",NA,0,0,1
11679,"MKK","HUGO",66,-65.6721551908646,-14.1308234487198,"2021-11-22 22:00:00",NA,0,0,1
11680,"MKK","HUGO",66,-65.6723175554981,-14.1309383806481,"2021-11-22 22:00:00",NA,0,0,1
11681,"MKK","HUGO",66,-65.672212032429,-14.1308310785607,"2021-11-22 22:00:00",NA,0,0,1
11682,"MKK","HUGO",66,-65.6722939868657,-14.1308931531175,"2021-11-22 22:00:00",NA,0,0,1
11683,"MKK","HUGO",66,-65.6723623771234,-14.130723449715,"2021-11-22 22:00:00",NA,0,0,1
11684,"MKK","HUGO",66,-65.6721790171583,-14.1308737572866,"2021-11-22 22:00:00",NA,0,0,1
11685,"MKK","HUGO",66,-65.6722595042992,-14.1308595443938,"2021-11-22 22:00:00",NA,0,0,1
11686,"MKK","HUGO",66,-65.6723403096628,-14.1307987980733,"2021-11-22 22:00:00",NA,0,0,1
11687,"MKK","HUGO",66,-65.6724034056619,-14.1308045219101,"2021-11-22 22:00:00",NA,0,0,1
11688,"MKK","HUGO",66,-65.6722671022841,-14.1308769112512,"2021-11-22 22:00:00",NA,0,0,1
11689,"MKK","HUGO",66,-65.672293533794,-14.130866826924,"2021-11-22 22:00:00",NA,0,0,1
11690,"MKK","HUGO",66,-65.6722482411324,-14.1308810743062,"2021-11-22 22:00:00",NA,0,0,1
11691,"MKK","HUGO",66,-65.6723522817091,-14.1309124741024,"2021-11-22 22:00:00",NA,0,0,1
11692,"MKK","HUGO",66,-65.6722946392214,-14.1308205291972,"2021-11-22 22:00:00",NA,0,0,1
11693,"MKK","HUGO",66,-65.6722881002312,-14.1307855384827,"2021-11-22 22:00:00",NA,0,0,1
11694,"MKK","HUGO",66,-65.6722858885822,-14.130811057621,"2021-11-22 22:00:00",NA,0,0,1
11695,"MKK","HUGO",66,-65.6722341111708,-14.1308334484847,"2021-11-22 22:00:00",NA,0,0,1
11696,"MKK","HUGO",66,-65.6722825705037,-14.1309050368093,"2021-11-22 22:00:00",NA,0,0,1
11697,"MKK","HUGO",66,-65.6723259648968,-14.1309033744226,"2021-11-22 22:00:00",NA,0,0,1
11698,"MKK","HUGO",66,-65.6722002495121,-14.1307645345111,"2021-11-22 22:00:00",NA,0,0,1
11699,"MKK","HUGO",66,-65.672154953452,-14.1309047303119,"2021-11-22 22:00:00",NA,0,0,1
11700,"MKK","HUGO",66,-65.6722916269002,-14.1307918682237,"2021-11-22 22:00:00",NA,0,0,1
11701,"MKK","HUGO",66,-65.6724202705155,-14.1308197534832,"2021-11-22 22:00:00",NA,0,0,1
11702,"MKK","HUGO",66,-65.6721383370325,-14.1308781672755,"2021-11-22 22:00:00",NA,0,0,1
11703,"MKK","HUGO",66,-65.6722857046774,-14.1308259190358,"2021-11-22 22:00:00",NA,0,0,1
11704,"MKK","HUGO",66,-65.6723449584191,-14.1308589471124,"2021-11-22 22:00:00",NA,0,0,1
11705,"MKK","HUGO",66,-65.6723663749747,-14.1307566213125,"2021-11-22 22:00:00",NA,0,0,1
11706,"MKK","HUGO",66,-65.6723449588979,-14.1308189663557,"2021-11-22 22:00:00",NA,0,0,1
11707,"MKK","HUGO",66,-65.6723387270329,-14.1308827641168,"2021-11-22 22:00:00",NA,0,0,1
11708,"MKK","HUGO",66,-65.6721799775088,-14.1308534793579,"2021-11-22 22:00:00",NA,0,0,1
11709,"MKK","HUGO",66,-65.6722088144366,-14.1309574419963,"2021-11-22 22:00:00",NA,0,0,1
11710,"MKK","HUGO",66,-65.6722480867366,-14.1309021035466,"2021-11-22 22:00:00",NA,0,0,1
11711,"MKK","HUGO",66,-65.6722312831015,-14.1307944516083,"2021-11-22 22:00:00",NA,0,0,1
11712,"MKK","HUGO",66,-65.6722846509902,-14.1308833700837,"2021-11-22 22:00:00",NA,0,0,1
11713,"MKK","HUGO",66,-65.6722906133438,-14.1308767717276,"2021-11-22 22:00:00",NA,0,0,1
11714,"MKK","HUGO",66,-65.6722353889326,-14.1307664576321,"2021-11-22 22:00:00",NA,0,0,1
11715,"MKK","HUGO",66,-65.6722445364802,-14.1309036536721,"2021-11-22 22:00:00",NA,0,0,1
11716,"MKK","HUGO",66,-65.6722346601955,-14.1309269113612,"2021-11-22 22:00:00",NA,0,0,1
11717,"MKK","HUGO",66,-65.6721989394401,-14.1308890927392,"2021-11-22 22:00:00",NA,0,0,1
11718,"MKK","HUGO",66,-65.6722274197548,-14.1309021187342,"2021-11-22 22:00:00",NA,0,0,1
11719,"MKK","HUGO",66,-65.6721489912364,-14.1308067754769,"2021-11-22 22:00:00",NA,0,0,1
11720,"MKK","HUGO",66,-65.6722451141559,-14.130817385951,"2021-11-22 22:00:00",NA,0,0,1
11721,"MKK","HUGO",66,-65.6722907449733,-14.1309841980418,"2021-11-22 22:00:00",NA,0,0,1
11722,"MKK","HUGO",66,-65.6723703045766,-14.1307358042099,"2021-11-22 22:00:00",NA,0,0,1
11723,"MKK","HUGO",66,-65.6723056776912,-14.1308030290652,"2021-11-22 22:00:00",NA,0,0,1
11724,"MKK","HUGO",66,-65.672279516927,-14.1308538458879,"2021-11-22 22:00:00",NA,0,0,1
11725,"MKK","HUGO",66,-65.6722537356445,-14.1308451753638,"2021-11-22 22:00:00",NA,0,0,1
11726,"MKK","HUGO",66,-65.6722788520071,-14.1307215634129,"2021-11-22 22:00:00",NA,0,0,1
11727,"MKK","HUGO",66,-65.6722044908219,-14.1307566785184,"2021-11-22 22:00:00",NA,0,0,1
11728,"MKK","HUGO",66,-65.6723156539008,-14.1309649106293,"2021-11-22 22:00:00",NA,0,0,1
11729,"MKK","HUGO",66,-65.6722569581507,-14.130845034175,"2021-11-22 22:00:00",NA,0,0,1
11730,"MKK","HUGO",66,-65.67230076534,-14.1307574751707,"2021-11-22 22:00:00",NA,0,0,1
11731,"MKK","HUGO",66,-65.6722156080591,-14.1308025340216,"2021-11-22 22:00:00",NA,0,0,1
11732,"MKK","HUGO",66,-65.6723120703038,-14.1309017410987,"2021-11-22 22:00:00",NA,0,0,1
11733,"MKK","HUGO",66,-65.6721961153391,-14.1307601790526,"2021-11-22 22:00:00",NA,0,0,1
11734,"MKK","HUGO",66,-65.6722870404919,-14.1308024237336,"2021-11-22 22:00:00",NA,0,0,1
11735,"MKK","HUGO",66,-65.6723288185413,-14.1308073216174,"2021-11-22 22:00:00",NA,0,0,1
11736,"MKK","HUGO",66,-65.6722417262462,-14.1308810347376,"2021-11-22 22:00:00",NA,0,0,1
11737,"MKK","HUGO",66,-65.6722412867165,-14.1308536969252,"2021-11-22 22:00:00",NA,0,0,1
11738,"MKK","HUGO",66,-65.6721360807206,-14.1306711571343,"2021-11-22 22:00:00",NA,0,0,1
11739,"MKK","HUGO",66,-65.6722863075987,-14.1307830040289,"2021-11-22 22:00:00",NA,0,0,1
11740,"MKK","HUGO",66,-65.6723674085622,-14.1309451450658,"2021-11-22 22:00:00",NA,0,0,1
11741,"MKK","HUGO",66,-65.6723578100069,-14.1307540508377,"2021-11-22 22:00:00",NA,0,0,1
11742,"MKK","HUGO",66,-65.6722873591528,-14.1307827595726,"2021-11-22 22:00:00",NA,0,0,1
11743,"MKK","HUGO",66,-65.6721623532575,-14.130777423635,"2021-11-22 22:00:00",NA,0,0,1
11744,"MKK","HUGO",66,-65.6722678217136,-14.1309037168645,"2021-11-22 22:00:00",NA,0,0,1
11745,"MKK","HUGO",66,-65.6722273598526,-14.1309529348539,"2021-11-22 22:00:00",NA,0,0,1
11746,"MKK","HUGO",66,-65.6723257696001,-14.1308241907859,"2021-11-22 22:00:00",NA,0,0,1
11747,"MKK","HUGO",66,-65.6723175472617,-14.1307797818074,"2021-11-22 22:00:00",NA,0,0,1
11748,"MKK","HUGO",66,-65.6724506961401,-14.1308081114147,"2021-11-22 22:00:00",NA,0,0,1
11749,"MKK","HUGO",66,-65.672306736276,-14.1308416369046,"2021-11-22 22:00:00",NA,0,0,1
11750,"MKK","HUGO",66,-65.6723638065693,-14.1308282140075,"2021-11-22 22:00:00",NA,0,0,1
11751,"MKK","HUGO",66,-65.6723280225721,-14.1308316176448,"2021-11-22 22:00:00",NA,0,0,1
11752,"MKK","HUGO",66,-65.672318993074,-14.1308695387201,"2021-11-22 22:00:00",NA,0,0,1
11753,"MKK","HUGO",66,-65.6723400956659,-14.1308881621246,"2021-11-22 22:00:00",NA,0,0,1
11754,"MKK","HUGO",66,-65.6723114710545,-14.1308503305411,"2021-11-22 22:00:00",NA,0,0,1
11755,"MKK","HUGO",66,-65.6723532078207,-14.1310000795574,"2021-11-22 22:00:00",NA,0,0,1
11756,"MKK","HUGO",66,-65.672136889097,-14.1308656575548,"2021-11-22 22:00:00",NA,0,0,1
11757,"MKK","HUGO",66,-65.6722458834215,-14.1308641547156,"2021-11-22 22:00:00",NA,0,0,1
11758,"MKK","HUGO",66,-65.6722598867524,-14.1306206673805,"2021-11-22 22:00:00",NA,0,0,1
11759,"MKK","HUGO",66,-65.672311683418,-14.1306911831597,"2021-11-22 22:00:00",NA,0,0,1
11760,"MKK","HUGO",66,-65.6720690090362,-14.1308157111914,"2021-11-22 22:00:00",NA,0,0,1
11761,"MKK","HUGO",66,-65.6722688536615,-14.1307588791325,"2021-11-22 22:00:00",NA,0,0,1
11762,"MKK","HUGO",66,-65.6722420994922,-14.1308563512695,"2021-11-22 22:00:00",NA,0,0,1
11763,"MKK","HUGO",66,-65.6721988826866,-14.1308845143738,"2021-11-22 22:00:00",NA,0,0,1
11764,"MKK","HUGO",66,-65.6722551810185,-14.130711940792,"2021-11-22 22:00:00",NA,0,0,1
11765,"MKK","HUGO",66,-65.6723433077322,-14.1307388262952,"2021-11-22 22:00:00",NA,0,0,1
11766,"MKK","HUGO",66,-65.6721672327799,-14.1304214272089,"2021-11-23",NA,0,0,1
11767,"MKK","HUGO",66,-65.6723197551252,-14.1303288438479,"2021-11-23",NA,0,0,1
11768,"MKK","HUGO",66,-65.6722599619972,-14.1304274072621,"2021-11-23",NA,0,0,1
11769,"MKK","HUGO",66,-65.6723186417169,-14.1304773222993,"2021-11-23",NA,0,0,1
11770,"MKK","HUGO",66,-65.6723723157732,-14.1304883252461,"2021-11-23",NA,0,0,1
11771,"MKK","HUGO",66,-65.6723358310473,-14.1304484787931,"2021-11-23",NA,0,0,1
11772,"MKK","HUGO",66,-65.6722659794821,-14.1304184251191,"2021-11-23",NA,0,0,1
11773,"MKK","HUGO",66,-65.6723540493466,-14.1305510854624,"2021-11-23",NA,0,0,1
11774,"MKK","HUGO",66,-65.6722966952503,-14.1304951234533,"2021-11-23",NA,0,0,1
11775,"MKK","HUGO",66,-65.6724427709335,-14.1303955525242,"2021-11-23",NA,0,0,1
11776,"MKK","HUGO",66,-65.6723323531469,-14.1305869572037,"2021-11-23",NA,0,0,1
11777,"MKK","HUGO",66,-65.6723416208594,-14.1303471256227,"2021-11-23",NA,0,0,1
11778,"MKK","HUGO",66,-65.6723533432921,-14.1304437080354,"2021-11-23",NA,0,0,1
11779,"MKK","HUGO",66,-65.6723684707654,-14.1304570463882,"2021-11-23",NA,0,0,1
11780,"MKK","HUGO",66,-65.6723351787311,-14.1303749771382,"2021-11-23",NA,0,0,1
11781,"MKK","HUGO",66,-65.6723385156528,-14.130370782616,"2021-11-23",NA,0,0,1
11782,"MKK","HUGO",66,-65.6723494899852,-14.1304684550249,"2021-11-23",NA,0,0,1
11783,"MKK","HUGO",66,-65.6724155522711,-14.1304105115461,"2021-11-23",NA,0,0,1
11784,"MKK","HUGO",66,-65.6721759809006,-14.1304172930748,"2021-11-23",NA,0,0,1
11785,"MKK","HUGO",66,-65.6724104185825,-14.1303340472725,"2021-11-23",NA,0,0,1
11786,"MKK","HUGO",66,-65.6723468160708,-14.1304592122849,"2021-11-23",NA,0,0,1
11787,"MKK","HUGO",66,-65.6723110691548,-14.1303663997691,"2021-11-23",NA,0,0,1
11788,"MKK","HUGO",66,-65.6723948989075,-14.1303953682547,"2021-11-23",NA,0,0,1
11789,"MKK","HUGO",66,-65.6723614551098,-14.1304163144633,"2021-11-23",NA,0,0,1
11790,"MKK","HUGO",66,-65.6723892709245,-14.1304022296076,"2021-11-23",NA,0,0,1
11791,"MKK","HUGO",66,-65.6723208210524,-14.1304075994744,"2021-11-23",NA,0,0,1
11792,"MKK","HUGO",66,-65.6722559637206,-14.1303991209967,"2021-11-23",NA,0,0,1
11793,"MKK","HUGO",66,-65.6723172679624,-14.1304093644413,"2021-11-23",NA,0,0,1
11794,"MKK","HUGO",66,-65.6724656457531,-14.1304608774948,"2021-11-23",NA,0,0,1
11795,"MKK","HUGO",66,-65.6724734282733,-14.1304144942858,"2021-11-23",NA,0,0,1
11796,"MKK","HUGO",66,-65.6723135699829,-14.1305291633042,"2021-11-23",NA,0,0,1
11797,"MKK","HUGO",66,-65.6723518870308,-14.1304281139013,"2021-11-23",NA,0,0,1
11798,"MKK","HUGO",66,-65.6721969527662,-14.1304198704655,"2021-11-23",NA,0,0,1
11799,"MKK","HUGO",66,-65.6723274736406,-14.1303904956998,"2021-11-23",NA,0,0,1
11800,"MKK","HUGO",66,-65.6721738565456,-14.130442554258,"2021-11-23",NA,0,0,1
11801,"MKK","HUGO",66,-65.6722800422412,-14.1304912842888,"2021-11-23",NA,0,0,1
11802,"MKK","HUGO",66,-65.6724500143838,-14.1303745640351,"2021-11-23",NA,0,0,1
11803,"MKK","HUGO",66,-65.6722853674381,-14.130405149088,"2021-11-23",NA,0,0,1
11804,"MKK","HUGO",66,-65.6722891744169,-14.1305723002103,"2021-11-23",NA,0,0,1
11805,"MKK","HUGO",66,-65.6723288676157,-14.1303967143864,"2021-11-23",NA,0,0,1
11806,"MKK","HUGO",66,-65.6723224699048,-14.1304968675359,"2021-11-23",NA,0,0,1
11807,"MKK","HUGO",66,-65.6722452345642,-14.1304805784918,"2021-11-23",NA,0,0,1
11808,"MKK","HUGO",66,-65.6723712562025,-14.130477980428,"2021-11-23",NA,0,0,1
11809,"MKK","HUGO",66,-65.6723796549621,-14.130456151456,"2021-11-23",NA,0,0,1
11810,"MKK","HUGO",66,-65.6722980564295,-14.1303471347186,"2021-11-23",NA,0,0,1
11811,"MKK","HUGO",66,-65.6722357758444,-14.1304522306183,"2021-11-23",NA,0,0,1
11812,"MKK","HUGO",66,-65.6722435524044,-14.1305627778882,"2021-11-23",NA,0,0,1
11813,"MKK","HUGO",66,-65.67222888308,-14.1304171739899,"2021-11-23",NA,0,0,1
11814,"MKK","HUGO",66,-65.6724195824295,-14.1304128820936,"2021-11-23",NA,0,0,1
11815,"MKK","HUGO",66,-65.6723020955169,-14.1304312729657,"2021-11-23",NA,0,0,1
11816,"MKK","HUGO",66,-65.6724186089681,-14.1304419863504,"2021-11-23",NA,0,0,1
